ramp,lane,time_30,queue_count_max,queue_len_max
S45_O,1,0 days 18:37:30,2,47.27690236
S48_O,0,0 days 18:37:30,1,19.78344611
S50_O,0,0 days 18:37:30,2,46.39107557
S50_O,1,0 days 18:37:30,1,26.83726897
S53_O,0,0 days 18:37:30,1,20.53805604
S53_O,1,0 days 18:37:30,1,21.85039204
S58_O,0,0 days 18:37:30,9,278.3792607
S58_O,1,0 days 18:37:30,6,181.2007856
S59_O,0,0 days 18:37:30,1,19.68503814
S59_O,1,0 days 18:37:30,0,0.0
S64_O,0,0 days 18:37:30,1,19.68503824
S66_O,0,0 days 18:37:30,1,19.68498363
S66_O,1,0 days 18:37:30,2,55.47894803
S26_O,0,0 days 18:38:00,3,99.40943768
S26_O,1,0 days 18:38:00,2,51.01705999
S30_O,0,0 days 18:38:00,1,20.53805526
S30_O,1,0 days 18:38:00,0,0.0
S33_O,0,0 days 18:38:00,1,21.25984107
S33_O,1,0 days 18:38:00,0,0.0
S35_O,0,0 days 18:38:00,1,19.68503792
S35_O,1,0 days 18:38:00,0,0.0
S40_O,0,0 days 18:38:00,1,20.20997288
S40_O,1,0 days 18:38:00,1,19.68503848
S45_O,0,0 days 18:38:00,2,48.65485516
S45_O,1,0 days 18:38:00,2,46.16141676
S48_O,0,0 days 18:38:00,0,0.0
S50_O,0,0 days 18:38:00,2,48.88451397
S50_O,1,0 days 18:38:00,1,26.24671777
S53_O,0,0 days 18:38:00,1,22.60498524
S53_O,1,0 days 18:38:00,1,19.68503764
S58_O,0,0 days 18:38:00,9,278.4120691
S58_O,1,0 days 18:38:00,6,180.0853
S59_O,0,0 days 18:38:00,1,20.07873894
S59_O,1,0 days 18:38:00,0,0.0
S64_O,0,0 days 18:38:00,1,20.96456584
S66_O,0,0 days 18:38:00,1,20.83327763
S66_O,1,0 days 18:38:00,2,50.22960403
S26_O,0,0 days 18:38:30,3,83.33332168
S26_O,1,0 days 18:38:30,2,49.73753239
S30_O,0,0 days 18:38:30,1,20.27558806
S30_O,1,0 days 18:38:30,0,0.0
S33_O,0,0 days 18:38:30,1,19.94750507
S33_O,1,0 days 18:38:30,0,0.0
S35_O,0,0 days 18:38:30,1,17.32283312
S35_O,1,0 days 18:38:30,0,0.0
S40_O,0,0 days 18:38:30,1,19.94750568
S40_O,1,0 days 18:38:30,0,0.0
S45_O,0,0 days 18:38:30,0,0.0
S45_O,1,0 days 18:38:30,1,16.40419796
S48_O,0,0 days 18:38:30,1,19.94748811
S50_O,0,0 days 18:38:30,1,20.07873877
S53_O,0,0 days 18:38:30,1,23.45800364
S53_O,1,0 days 18:38:30,1,20.89894844
S58_O,0,0 days 18:38:30,6,193.9632532
S58_O,1,0 days 18:38:30,6,182.1850376
S59_O,0,0 days 18:38:30,1,20.04593054
S59_O,1,0 days 18:38:30,0,0.0
S64_O,0,0 days 18:38:30,1,20.40682304
S66_O,0,0 days 18:38:30,2,50.55768803
S66_O,1,0 days 18:38:30,1,22.99863203
S26_O,0,0 days 18:39:00,2,52.55905479
S26_O,1,0 days 18:39:00,1,20.93175719
S30_O,0,0 days 18:39:00,1,33.95669086
S30_O,1,0 days 18:39:00,0,0.0
S33_O,0,0 days 18:39:00,1,22.21128467
S35_O,0,0 days 18:39:00,1,20.01312192
S35_O,1,0 days 18:39:00,1,20.63648152
S40_O,0,0 days 18:39:00,1,22.21128528
S40_O,1,0 days 18:39:00,0,0.0
S45_O,0,0 days 18:39:00,0,0.0
S45_O,1,0 days 18:39:00,0,0.0
S48_O,0,0 days 18:39:00,1,21.42386611
S50_O,0,0 days 18:39:00,1,23.03149477
S50_O,1,0 days 18:39:00,0,0.0
S53_O,0,0 days 18:39:00,1,20.47243924
S53_O,1,0 days 18:39:00,1,22.76902724
S58_O,0,0 days 18:39:00,7,221.9816268
S58_O,1,0 days 18:39:00,7,209.940944
S59_O,0,0 days 18:39:00,1,20.01312214
S59_O,1,0 days 18:39:00,0,0.0
S64_O,0,0 days 18:39:00,1,19.71784664
S66_O,0,0 days 18:39:00,2,53.90414483
S66_O,1,0 days 18:39:00,1,34.71123083
S26_O,0,0 days 18:39:30,2,48.22834599
S26_O,1,0 days 18:39:30,1,20.40682279
S30_O,0,0 days 18:39:30,2,48.06430286
S30_O,1,0 days 18:39:30,0,0.0
S33_O,0,0 days 18:39:30,1,21.94881747
S33_O,1,0 days 18:39:30,0,0.0
S35_O,0,0 days 18:39:30,1,23.55642912
S35_O,1,0 days 18:39:30,0,0.0
S40_O,0,0 days 18:39:30,1,19.78346368
S40_O,1,0 days 18:39:30,1,19.68503848
S45_O,0,0 days 18:39:30,0,0.0
S45_O,1,0 days 18:39:30,0,0.0
S50_O,0,0 days 18:39:30,1,21.29264957
S50_O,1,0 days 18:39:30,1,19.78346317
S53_O,0,0 days 18:39:30,1,22.83464404
S53_O,1,0 days 18:39:30,0,0.0
S58_O,0,0 days 18:39:30,7,217.9133852
S58_O,1,0 days 18:39:30,7,216.2401568
S59_O,0,0 days 18:39:30,1,19.75065494
S59_O,1,0 days 18:39:30,0,0.0
S64_O,0,0 days 18:39:30,0,0.0
S66_O,0,0 days 18:39:30,2,55.31490603
S66_O,1,0 days 18:39:30,3,104.1338052
S26_O,0,0 days 18:40:00,1,23.42519559
S26_O,1,0 days 18:40:00,0,0.0
S30_O,0,0 days 18:40:00,1,21.29264846
S30_O,1,0 days 18:40:00,1,21.12860646
S33_O,0,0 days 18:40:00,1,20.99737387
S33_O,1,0 days 18:40:00,0,0.0
S35_O,0,0 days 18:40:00,0,0.0
S35_O,1,0 days 18:40:00,0,0.0
S40_O,0,0 days 18:40:00,1,22.90026168
S40_O,1,0 days 18:40:00,1,22.63779448
S45_O,0,0 days 18:40:00,1,17.97900116
S45_O,1,0 days 18:40:00,1,19.68503796
S48_O,0,0 days 18:40:00,0,0.0
S50_O,0,0 days 18:40:00,1,19.94750517
S50_O,1,0 days 18:40:00,1,21.06299077
S53_O,0,0 days 18:40:00,1,21.19422404
S53_O,1,0 days 18:40:00,1,18.33989324
S58_O,0,0 days 18:40:00,9,279.2322791
S58_O,1,0 days 18:40:00,6,181.2992108
S59_O,0,0 days 18:40:00,0,0.0
S59_O,1,0 days 18:40:00,0,0.0
S64_O,0,0 days 18:40:00,0,0.0
S66_O,0,0 days 18:40:00,2,53.24797683
S66_O,1,0 days 18:40:00,1,31.10230683
S26_O,0,0 days 18:40:30,2,54.65879239
S26_O,1,0 days 18:40:30,2,47.34251919
S30_O,0,0 days 18:40:30,1,22.17847526
S30_O,1,0 days 18:40:30,0,0.0
S33_O,0,0 days 18:40:30,1,22.99868627
S33_O,1,0 days 18:40:30,1,26.80446047
S35_O,0,0 days 18:40:30,0,0.0
S35_O,1,0 days 18:40:30,0,0.0
S40_O,0,0 days 18:40:30,2,54.98686982
S40_O,1,0 days 18:40:30,1,27.03411988
S45_O,0,0 days 18:40:30,1,17.97900116
S45_O,1,0 days 18:40:30,0,0.0
S48_O,0,0 days 18:40:30,1,22.67058531
S50_O,0,0 days 18:40:30,1,22.99868637
S50_O,1,0 days 18:40:30,0,0.0
S53_O,0,0 days 18:40:30,1,22.44094324
S53_O,1,0 days 18:40:30,1,21.09579884
S58_O,0,0 days 18:40:30,8,248.6876587
S58_O,1,0 days 18:40:30,6,195.7349068
S59_O,0,0 days 18:40:30,1,20.14435574
S59_O,1,0 days 18:40:30,0,0.0
S64_O,0,0 days 18:40:30,1,20.70209864
S66_O,0,0 days 18:40:30,2,50.72173003
S66_O,1,0 days 18:40:30,0,0.0
S26_O,0,0 days 18:41:00,2,47.01443519
S26_O,1,0 days 18:41:00,1,20.99737399
S30_O,0,0 days 18:41:00,1,20.47243846
S30_O,1,0 days 18:41:00,0,0.0
S33_O,0,0 days 18:41:00,1,23.52362067
S33_O,1,0 days 18:41:00,0,0.0
S35_O,0,0 days 18:41:00,1,20.14435552
S35_O,1,0 days 18:41:00,1,20.17716392
S40_O,0,0 days 18:41:00,1,20.43963168
S40_O,1,0 days 18:41:00,0,0.0
S45_O,0,0 days 18:41:00,0,0.0
S45_O,1,0 days 18:41:00,0,0.0
S50_O,0,0 days 18:41:00,1,20.50524797
S50_O,1,0 days 18:41:00,1,21.19422437
S53_O,0,0 days 18:41:00,1,23.68766244
S53_O,1,0 days 18:41:00,1,19.42257044
S58_O,0,0 days 18:41:00,9,278.5104943
S58_O,1,0 days 18:41:00,6,183.5629904
S59_O,0,0 days 18:41:00,1,20.20997254
S64_O,0,0 days 18:41:00,0,0.0
S66_O,0,0 days 18:41:00,2,51.47632323
S66_O,1,0 days 18:41:00,1,22.63773963
S26_O,0,0 days 18:41:30,1,23.42519559
S26_O,1,0 days 18:41:30,1,21.98162599
S30_O,0,0 days 18:41:30,1,23.16272726
S30_O,1,0 days 18:41:30,0,0.0
S33_O,0,0 days 18:41:30,1,20.34120587
S33_O,1,0 days 18:41:30,0,0.0
S35_O,0,0 days 18:41:30,1,20.93175712
S40_O,0,0 days 18:41:30,1,22.47375248
S40_O,1,0 days 18:41:30,0,0.0
S45_O,0,0 days 18:41:30,1,19.75065476
S45_O,1,0 days 18:41:30,1,19.68503796
S48_O,0,0 days 18:41:30,0,0.0
S50_O,0,0 days 18:41:30,1,34.05511717
S50_O,1,0 days 18:41:30,1,19.71784637
S53_O,0,0 days 18:41:30,2,50.82020924
S53_O,1,0 days 18:41:30,1,27.98556264
S58_O,0,0 days 18:41:30,8,248.7532755
S58_O,1,0 days 18:41:30,6,189.599736
S59_O,0,0 days 18:41:30,1,20.40682294
S59_O,1,0 days 18:41:30,0,0.0
S64_O,0,0 days 18:41:30,1,19.78346344
S66_O,0,0 days 18:41:30,1,20.66923563
S66_O,1,0 days 18:41:30,1,21.39102043
S26_O,0,0 days 18:42:00,1,21.94881759
S26_O,1,0 days 18:42:00,1,19.71784639
S30_O,0,0 days 18:42:00,1,20.14435446
S30_O,1,0 days 18:42:00,0,0.0
S33_O,0,0 days 18:42:00,1,19.68503787
S33_O,1,0 days 18:42:00,0,0.0
S35_O,0,0 days 18:42:00,1,19.68503792
S35_O,1,0 days 18:42:00,0,0.0
S40_O,0,0 days 18:42:00,1,20.80052408
S40_O,1,0 days 18:42:00,2,49.86875942
S45_O,0,0 days 18:42:00,1,23.55642916
S45_O,1,0 days 18:42:00,1,26.67322696
S48_O,0,0 days 18:42:00,1,21.03016531
S50_O,0,0 days 18:42:00,1,22.08005117
S50_O,1,0 days 18:42:00,1,19.78346317
S53_O,0,0 days 18:42:00,1,35.07217724
S53_O,1,0 days 18:42:00,1,22.44094324
S58_O,0,0 days 18:42:00,8,250.0328031
S58_O,1,0 days 18:42:00,6,187.3359564
S59_O,0,0 days 18:42:00,1,20.86614054
S59_O,1,0 days 18:42:00,0,0.0
S64_O,0,0 days 18:42:00,1,19.91469704
S66_O,0,0 days 18:42:00,2,52.03406603
S66_O,1,0 days 18:42:00,0,0.0
S26_O,0,0 days 18:42:30,1,22.34251839
S26_O,1,0 days 18:42:30,1,20.11154719
S30_O,0,0 days 18:42:30,2,57.48031366
S30_O,1,0 days 18:42:30,1,19.81627046
S33_O,0,0 days 18:42:30,1,20.89894867
S33_O,1,0 days 18:42:30,0,0.0
S35_O,0,0 days 18:42:30,1,21.65354192
S35_O,1,0 days 18:42:30,1,20.89894872
S40_O,0,0 days 18:42:30,2,48.45800527
S40_O,1,0 days 18:42:30,1,20.34120648
S45_O,0,0 days 18:42:30,1,19.88188836
S45_O,1,0 days 18:42:30,0,0.0
S48_O,0,0 days 18:42:30,2,49.70470691
S50_O,0,0 days 18:42:30,1,22.76902757
S50_O,1,0 days 18:42:30,0,0.0
S53_O,0,0 days 18:42:30,1,21.71915844
S53_O,1,0 days 18:42:30,0,0.0
S58_O,0,0 days 18:42:30,8,243.6351651
S58_O,1,0 days 18:42:30,6,184.7769012
S59_O,0,0 days 18:42:30,1,19.75065494
S59_O,1,0 days 18:42:30,0,0.0
S64_O,0,0 days 18:42:30,0,0.0
S66_O,0,0 days 18:42:30,1,34.64561403
S66_O,1,0 days 18:42:30,0,0.0
S26_O,0,0 days 18:43:00,1,20.70209839
S26_O,1,0 days 18:43:00,1,21.71915879
S30_O,0,0 days 18:43:00,1,20.14435446
S30_O,1,0 days 18:43:00,0,0.0
S33_O,0,0 days 18:43:00,1,19.94750507
S33_O,1,0 days 18:43:00,0,0.0
S35_O,0,0 days 18:43:00,1,19.68503792
S35_O,1,0 days 18:43:00,1,19.68503792
S40_O,0,0 days 18:43:00,1,20.30839808
S40_O,1,0 days 18:43:00,0,0.0
S45_O,0,0 days 18:43:00,0,0.0
S45_O,1,0 days 18:43:00,0,0.0
S48_O,0,0 days 18:43:00,0,0.0
S50_O,0,0 days 18:43:00,1,20.11154717
S50_O,1,0 days 18:43:00,1,16.83070717
S53_O,0,0 days 18:43:00,1,21.45669124
S53_O,1,0 days 18:43:00,1,19.68503764
S58_O,0,0 days 18:43:00,7,214.53412
S58_O,1,0 days 18:43:00,6,179.101048
S59_O,0,0 days 18:43:00,1,20.14435574
S59_O,1,0 days 18:43:00,0,0.0
S64_O,0,0 days 18:43:00,0,0.0
S66_O,0,0 days 18:43:00,1,26.93563983
S66_O,1,0 days 18:43:00,3,105.7742252
S26_O,0,0 days 18:43:30,2,49.11417279
S26_O,1,0 days 18:43:30,1,20.70209839
S30_O,0,0 days 18:43:30,1,20.93175606
S30_O,1,0 days 18:43:30,1,20.27558806
S33_O,0,0 days 18:43:30,1,19.88188827
S33_O,1,0 days 18:43:30,0,0.0
S35_O,0,0 days 18:43:30,0,0.0
S40_O,0,0 days 18:43:30,1,22.01443488
S40_O,1,0 days 18:43:30,1,23.95013048
S45_O,0,0 days 18:43:30,0,0.0
S45_O,1,0 days 18:43:30,0,0.0
S50_O,0,0 days 18:43:30,1,20.11154717
S50_O,1,0 days 18:43:30,1,19.81627157
S53_O,0,0 days 18:43:30,1,21.19422404
S53_O,1,0 days 18:43:30,1,19.68503764
S58_O,0,0 days 18:43:30,8,243.1102307
S58_O,1,0 days 18:43:30,6,194.685038
S59_O,0,0 days 18:43:30,1,22.34251854
S59_O,1,0 days 18:43:30,1,21.16141614
S64_O,0,0 days 18:43:30,1,20.60367344
S66_O,0,0 days 18:43:30,2,46.09574563
S66_O,1,0 days 18:43:30,2,48.81884283
S26_O,0,0 days 18:44:00,2,46.94881839
S26_O,1,0 days 18:44:00,1,20.93175719
S30_O,0,0 days 18:44:00,1,20.66928886
S33_O,0,0 days 18:44:00,1,22.11285947
S35_O,0,0 days 18:44:00,1,20.07873872
S35_O,1,0 days 18:44:00,0,0.0
S40_O,0,0 days 18:44:00,1,19.94750568
S40_O,1,0 days 18:44:00,0,0.0
S45_O,0,0 days 18:44:00,0,0.0
S50_O,0,0 days 18:44:00,1,20.27558917
S50_O,1,0 days 18:44:00,2,47.76902837
S53_O,0,0 days 18:44:00,1,22.17847604
S53_O,1,0 days 18:44:00,1,20.89894844
S58_O,0,0 days 18:44:00,8,241.0761099
S58_O,1,0 days 18:44:00,6,187.9921244
S59_O,0,0 days 18:44:00,1,19.84908014
S59_O,1,0 days 18:44:00,1,23.22834534
S64_O,0,0 days 18:44:00,0,0.0
S66_O,0,0 days 18:44:00,2,67.91333163
S66_O,1,0 days 18:44:00,2,54.78997163
S26_O,0,0 days 18:44:30,1,22.57217719
S26_O,1,0 days 18:44:30,1,16.86351559
S30_O,0,0 days 18:44:30,2,52.72309566
S30_O,1,0 days 18:44:30,0,0.0
S33_O,0,0 days 18:44:30,1,20.89894867
S33_O,1,0 days 18:44:30,0,0.0
S35_O,0,0 days 18:44:30,0,0.0
S40_O,0,0 days 18:44:30,0,0.0
S40_O,1,0 days 18:44:30,0,0.0
S45_O,0,0 days 18:44:30,0,0.0
S45_O,1,0 days 18:44:30,0,0.0
S48_O,0,0 days 18:44:30,1,20.99735691
S50_O,0,0 days 18:44:30,1,21.29264957
S50_O,1,0 days 18:44:30,1,19.75065477
S53_O,0,0 days 18:44:30,1,19.78346284
S53_O,1,0 days 18:44:30,0,0.0
S58_O,0,0 days 18:44:30,8,243.5695483
S58_O,1,0 days 18:44:30,7,208.7270332
S59_O,0,0 days 18:44:30,1,21.71915894
S59_O,1,0 days 18:44:30,0,0.0
S64_O,0,0 days 18:44:30,1,19.94750544
S66_O,0,0 days 18:44:30,1,19.94745083
S66_O,1,0 days 18:44:30,3,103.2479784
S26_O,0,0 days 18:45:00,1,19.68503799
S26_O,1,0 days 18:45:00,1,16.86351559
S30_O,0,0 days 18:45:00,2,51.70603526
S30_O,1,0 days 18:45:00,0,0.0
S33_O,0,0 days 18:45:00,1,19.75065467
S35_O,0,0 days 18:45:00,1,19.88188832
S35_O,1,0 days 18:45:00,1,20.76771512
S40_O,0,0 days 18:45:00,1,20.47244008
S40_O,1,0 days 18:45:00,1,20.40682328
S45_O,0,0 days 18:45:00,1,20.01312196
S45_O,1,0 days 18:45:00,0,0.0
S48_O,0,0 days 18:45:00,1,19.68502091
S50_O,0,0 days 18:45:00,1,19.88188837
S50_O,1,0 days 18:45:00,1,28.08398817
S53_O,0,0 days 18:45:00,1,22.17847604
S53_O,1,0 days 18:45:00,1,21.29264924
S58_O,0,0 days 18:45:00,9,279.6915967
S58_O,1,0 days 18:45:00,6,179.5275572
S59_O,0,0 days 18:45:00,1,21.62073374
S59_O,1,0 days 18:45:00,0,0.0
S64_O,0,0 days 18:45:00,1,19.88188864
S66_O,0,0 days 18:45:00,1,34.41595523
S66_O,1,0 days 18:45:00,1,17.78209643
S26_O,0,0 days 18:45:30,4,107.6443461
S26_O,1,0 days 18:45:30,3,97.30970008
S30_O,0,0 days 18:45:30,2,48.98293806
S30_O,1,0 days 18:45:30,0,0.0
S33_O,0,0 days 18:45:30,1,19.68503787
S33_O,1,0 days 18:45:30,0,0.0
S35_O,0,0 days 18:45:30,0,0.0
S35_O,1,0 days 18:45:30,0,0.0
S40_O,0,0 days 18:45:30,1,21.09579968
S40_O,1,0 days 18:45:30,1,19.81627208
S45_O,0,0 days 18:45:30,1,23.62204596
S45_O,1,0 days 18:45:30,1,20.63648156
S48_O,0,0 days 18:45:30,1,20.89893171
S50_O,0,0 days 18:45:30,1,20.11154717
S50_O,1,0 days 18:45:30,0,0.0
S53_O,0,0 days 18:45:30,2,49.04855564
S53_O,1,0 days 18:45:30,1,26.60760984
S58_O,0,0 days 18:45:30,7,242.9461887
S58_O,1,0 days 18:45:30,7,216.338582
S59_O,0,0 days 18:45:30,1,20.96456574
S59_O,1,0 days 18:45:30,0,0.0
S64_O,0,0 days 18:45:30,1,23.09711184
S66_O,0,0 days 18:45:30,2,52.03406603
S66_O,1,0 days 18:45:30,1,23.58918323
S26_O,0,0 days 18:46:00,3,81.82413528
S26_O,1,0 days 18:46:00,3,82.57872848
S30_O,0,0 days 18:46:00,2,50.52493286
S30_O,1,0 days 18:46:00,0,0.0
S33_O,0,0 days 18:46:00,1,23.19553667
S33_O,1,0 days 18:46:00,0,0.0
S35_O,0,0 days 18:46:00,0,0.0
S35_O,1,0 days 18:46:00,0,0.0
S40_O,0,0 days 18:46:00,1,23.42519608
S40_O,1,0 days 18:46:00,1,22.01443488
S45_O,0,0 days 18:46:00,0,0.0
S45_O,1,0 days 18:46:00,0,0.0
S48_O,0,0 days 18:46:00,1,22.17845931
S50_O,0,0 days 18:46:00,1,20.40682277
S50_O,1,0 days 18:46:00,0,0.0
S53_O,0,0 days 18:46:00,1,20.34120564
S53_O,1,0 days 18:46:00,0,0.0
S58_O,0,0 days 18:46:00,6,189.2388436
S58_O,1,0 days 18:46:00,7,218.3727028
S59_O,0,0 days 18:46:00,1,19.91469694
S59_O,1,0 days 18:46:00,1,20.43963134
S64_O,0,0 days 18:46:00,1,19.75065504
S66_O,0,0 days 18:46:00,2,49.83590323
S66_O,1,0 days 18:46:00,2,46.94876403
S26_O,0,0 days 18:46:30,2,50.91863479
S26_O,1,0 days 18:46:30,2,50.55774239
S30_O,0,0 days 18:46:30,1,21.52230726
S30_O,1,0 days 18:46:30,1,21.39107366
S33_O,0,0 days 18:46:30,1,21.03018227
S35_O,0,0 days 18:46:30,1,23.35957872
S35_O,1,0 days 18:46:30,1,20.07873872
S40_O,0,0 days 18:46:30,1,20.14435608
S40_O,1,0 days 18:46:30,0,0.0
S45_O,0,0 days 18:46:30,1,20.70209836
S48_O,0,0 days 18:46:30,1,20.17714691
S50_O,0,0 days 18:46:30,1,20.11154717
S50_O,1,0 days 18:46:30,1,21.03018237
S53_O,0,0 days 18:46:30,1,20.50524764
S53_O,1,0 days 18:46:30,1,27.26377784
S58_O,0,0 days 18:46:30,11,348.2939611
S58_O,1,0 days 18:46:30,7,206.7257208
S59_O,0,0 days 18:46:30,1,20.76771534
S59_O,1,0 days 18:46:30,0,0.0
S64_O,0,0 days 18:46:30,1,19.94750544
S66_O,0,0 days 18:46:30,2,53.64167763
S66_O,1,0 days 18:46:30,1,36.05637503
S26_O,0,0 days 18:47:00,2,45.96456639
S26_O,1,0 days 18:47:00,1,19.68503799
S30_O,0,0 days 18:47:00,2,47.50656006
S33_O,0,0 days 18:47:00,1,22.70341067
S35_O,0,0 days 18:47:00,1,20.43963112
S35_O,1,0 days 18:47:00,1,20.11154712
S40_O,0,0 days 18:47:00,1,21.55511728
S40_O,1,0 days 18:47:00,0,0.0
S45_O,0,0 days 18:47:00,1,20.80052356
S45_O,1,0 days 18:47:00,0,0.0
S48_O,0,0 days 18:47:00,0,0.0
S50_O,0,0 days 18:47:00,1,20.99737397
S50_O,1,0 days 18:47:00,1,20.01312197
S53_O,0,0 days 18:47:00,2,47.96587844
S53_O,1,0 days 18:47:00,1,33.89107484
S58_O,0,0 days 18:47:00,8,244.7834591
S58_O,1,0 days 18:47:00,6,184.7112844
S59_O,0,0 days 18:47:00,1,22.44094374
S59_O,1,0 days 18:47:00,0,0.0
S64_O,0,0 days 18:47:00,0,0.0
S66_O,0,0 days 18:47:00,2,50.65611323
S66_O,1,0 days 18:47:00,1,26.93563983
S26_O,0,0 days 18:47:30,1,19.91469679
S26_O,1,0 days 18:47:30,1,18.60236079
S30_O,0,0 days 18:47:30,1,20.83333086
S30_O,1,0 days 18:47:30,0,0.0
S33_O,0,0 days 18:47:30,1,23.39238707
S35_O,0,0 days 18:47:30,0,0.0
S35_O,1,0 days 18:47:30,0,0.0
S40_O,0,0 days 18:47:30,0,0.0
S40_O,1,0 days 18:47:30,1,21.98162648
S45_O,0,0 days 18:47:30,1,21.06299076
S45_O,1,0 days 18:47:30,0,0.0
S48_O,0,0 days 18:47:30,1,21.35824931
S50_O,0,0 days 18:47:30,1,21.68635037
S50_O,1,0 days 18:47:30,0,0.0
S53_O,0,0 days 18:47:30,1,21.22703244
S53_O,1,0 days 18:47:30,1,19.94750484
S58_O,0,0 days 18:47:30,7,241.4370023
S58_O,1,0 days 18:47:30,7,217.8477684
S59_O,0,0 days 18:47:30,1,20.27558934
S59_O,1,0 days 18:47:30,0,0.0
S64_O,0,0 days 18:47:30,1,20.30839784
S66_O,0,0 days 18:47:30,2,52.49338363
S66_O,1,0 days 18:47:30,2,50.78734683
S26_O,0,0 days 18:48:00,1,21.58792519
S26_O,1,0 days 18:48:00,1,22.80183599
S30_O,0,0 days 18:48:00,2,49.86876486
S30_O,1,0 days 18:48:00,0,0.0
S33_O,0,0 days 18:48:00,1,20.57086467
S33_O,1,0 days 18:48:00,0,0.0
S35_O,0,0 days 18:48:00,1,18.14304312
S35_O,1,0 days 18:48:00,0,0.0
S40_O,0,0 days 18:48:00,1,20.43963168
S40_O,1,0 days 18:48:00,2,52.91994062
S45_O,0,0 days 18:48:00,1,19.68503796
S45_O,1,0 days 18:48:00,0,0.0
S50_O,0,0 days 18:48:00,1,19.78346317
S50_O,1,0 days 18:48:00,0,0.0
S53_O,0,0 days 18:48:00,1,20.20997204
S53_O,1,0 days 18:48:00,1,19.68503764
S58_O,0,0 days 18:48:00,6,189.9934368
S58_O,1,0 days 18:48:00,7,213.877952
S59_O,0,0 days 18:48:00,1,22.96587794
S59_O,1,0 days 18:48:00,0,0.0
S64_O,0,0 days 18:48:00,0,0.0
S66_O,0,0 days 18:48:00,2,50.45926283
S66_O,1,0 days 18:48:00,1,20.07868443
S26_O,0,0 days 18:48:30,1,22.83464439
S26_O,1,0 days 18:48:30,0,0.0
S30_O,0,0 days 18:48:30,2,50.03280686
S30_O,1,0 days 18:48:30,0,0.0
S33_O,0,0 days 18:48:30,1,20.70209827
S35_O,0,0 days 18:48:30,1,20.01312192
S35_O,1,0 days 18:48:30,1,20.60367312
S40_O,0,0 days 18:48:30,1,21.55511728
S40_O,1,0 days 18:48:30,1,20.04593088
S45_O,0,0 days 18:48:30,0,0.0
S45_O,1,0 days 18:48:30,0,0.0
S48_O,0,0 days 18:48:30,0,0.0
S50_O,0,0 days 18:48:30,1,21.85039237
S50_O,1,0 days 18:48:30,1,21.45669157
S53_O,0,0 days 18:48:30,0,0.0
S53_O,1,0 days 18:48:30,0,0.0
S58_O,0,0 days 18:48:30,9,274.9999955
S58_O,1,0 days 18:48:30,6,199.7375316
S59_O,0,0 days 18:48:30,1,16.40419814
S59_O,1,0 days 18:48:30,0,0.0
S64_O,0,0 days 18:48:30,0,0.0
S66_O,0,0 days 18:48:30,2,60.99075923
S66_O,1,0 days 18:48:30,1,23.39233283
S26_O,0,0 days 18:49:00,1,21.12860759
S26_O,1,0 days 18:49:00,1,16.40419799
S30_O,0,0 days 18:49:00,2,46.16141566
S30_O,1,0 days 18:49:00,1,21.98162486
S33_O,0,0 days 18:49:00,1,20.20997227
S33_O,1,0 days 18:49:00,0,0.0
S35_O,0,0 days 18:49:00,0,0.0
S35_O,1,0 days 18:49:00,0,0.0
S40_O,0,0 days 18:49:00,1,20.73490728
S40_O,1,0 days 18:49:00,1,22.86745328
S45_O,0,0 days 18:49:00,0,0.0
S45_O,1,0 days 18:49:00,1,21.75196716
S48_O,0,0 days 18:49:00,1,21.62071651
S50_O,0,0 days 18:49:00,1,23.16272837
S50_O,1,0 days 18:49:00,1,19.68503797
S53_O,0,0 days 18:49:00,1,20.96456524
S53_O,1,0 days 18:49:00,1,19.68503764
S58_O,0,0 days 18:49:00,9,284.6456651
S58_O,1,0 days 18:49:00,6,185.1049852
S59_O,0,0 days 18:49:00,1,20.53805654
S59_O,1,0 days 18:49:00,0,0.0
S64_O,0,0 days 18:49:00,1,21.06299104
S66_O,0,0 days 18:49:00,1,20.53800203
S66_O,1,0 days 18:49:00,0,0.0
S26_O,0,0 days 18:49:30,1,19.71784639
S30_O,0,0 days 18:49:30,1,20.99737286
S30_O,1,0 days 18:49:30,0,0.0
S33_O,0,0 days 18:49:30,1,20.50524787
S33_O,1,0 days 18:49:30,0,0.0
S35_O,0,0 days 18:49:30,1,21.19422432
S40_O,0,0 days 18:49:30,0,0.0
S40_O,1,0 days 18:49:30,1,19.78346368
S45_O,0,0 days 18:49:30,0,0.0
S45_O,1,0 days 18:49:30,1,18.56955236
S50_O,0,0 days 18:49:30,1,21.32545797
S50_O,1,0 days 18:49:30,1,22.01443437
S53_O,0,0 days 18:49:30,2,50.78740084
S53_O,1,0 days 18:49:30,1,19.68503764
S58_O,0,0 days 18:49:30,8,247.6049815
S58_O,1,0 days 18:49:30,7,211.1876632
S59_O,0,0 days 18:49:30,1,21.06299094
S59_O,1,0 days 18:49:30,0,0.0
S64_O,0,0 days 18:49:30,0,0.0
S66_O,0,0 days 18:49:30,1,20.07868443
S66_O,1,0 days 18:49:30,2,47.76897403
S26_O,0,0 days 18:50:00,1,21.75196719
S26_O,1,0 days 18:50:00,0,0.0
S30_O,0,0 days 18:50:00,2,47.24409286
S30_O,1,0 days 18:50:00,0,0.0
S33_O,0,0 days 18:50:00,1,19.68503787
S33_O,1,0 days 18:50:00,0,0.0
